,date,title,link
178,2021年7月20日,日本の投資環境やネットゼロに向けた取組を発信するオンラインイベント「NET ZERO Leaders Summit（Japan Business Conference 2021）」を開催します,https://www.meti.go.jp//press/2021/07/20210720005/20210720005.html
179,2021年7月15日,第3回日豪経済閣僚対話を開催しました,https://www.meti.go.jp//press/2021/07/20210715008/20210715008.html
180,2021年7月15日,「貿易保険の在り方に関する懇談会（第2期）」第3回会合を開催します,https://www.meti.go.jp//press/2021/07/20210715006/20210715006.html
181,2021年7月13日,第4回「日英産業政策対話」を開催しました,https://www.meti.go.jp//press/2021/07/20210713002/20210713002.html
182,2021年7月9日,外国為替及び外国貿易法に基づく輸出禁止処分等を行いました,https://www.meti.go.jp//press/2021/07/20210709009/20210709009.html
183,2021年7月6日,有限会社利根川精工の外為法違反容疑に係る告発について,https://www.meti.go.jp//press/2021/07/20210706002/20210706002.html
184,2021年7月2日,梶山経済産業大臣はケリー米国気候問題担当大統領特使と電話会談を行いました,https://www.meti.go.jp//press/2021/07/20210702001/20210702001.html
185,2021年6月30日,「第11回クリティカルマテリアル・ミネラル会合」を開催しました,https://www.meti.go.jp//press/2021/06/20210630009/20210630009.html
186,2021年6月29日,「令和3年版通商白書」を取りまとめました,https://www.meti.go.jp//press/2021/06/20210629004/20210629004.html
187,2021年6月25日,不公正貿易報告書及び経済産業省の取組方針を取りまとめました,https://www.meti.go.jp//press/2021/06/20210625010/20210625010.html
188,2021年6月24日,江島経済産業副大臣がトルクメニスタンのベルディムハメドフ副首相とTV会談を行いました,https://www.meti.go.jp//press/2021/06/20210624003/20210624003.html
189,2021年6月24日,梶山経済産業大臣はイン・カナダ国際貿易大臣とTV会談を行いました,https://www.meti.go.jp//press/2021/06/20210624002/20210624002.html
190,2021年6月22日,「経済連携協定に基づく特定原産地証明書の発給等に関する法律」の対象に、RCEP協定を追加しました,https://www.meti.go.jp//press/2021/06/20210622001/20210622001.html
191,2021年6月18日,大韓民国産炭酸ニカリウムに対する不当廉売関税の課税を決定しました,https://www.meti.go.jp//press/2021/06/20210618001/20210618001.html
192,2021年6月16日,「貿易保険の在り方に関する懇談会（第2期）」第2回会合を開催します,https://www.meti.go.jp//press/2021/06/20210616006/20210616006.html
193,2021年6月15日,世界貿易機関（WTO）で働くことを目指す方へ：WTO日本人職員とのオンライン対話のご案内,https://www.meti.go.jp//press/2021/06/20210615001/20210615001.html
194,2021年6月14日,中華人民共和国産および大韓民国産溶融亜鉛めっき鉄線に対する不当廉売関税の課税に関する調査を開始します,https://www.meti.go.jp//press/2021/06/20210614004/20210614004.html
195,2021年6月11日,中国による日本製ステンレス製品に対するアンチ・ダンピング措置についてWTO協定に基づく協議を要請しました,https://www.meti.go.jp//press/2021/06/20210611005/20210611005.html
196,2021年6月9日,梶山経済産業大臣がシンガポール・ガン貿易産業大臣とTV会談を行いました,https://www.meti.go.jp//press/2021/06/20210609001/20210609001.html
197,2021年6月8日,サンクトペテルブルグ国際経済フォーラム「日露ビジネス対話」が開催されました。,https://www.meti.go.jp//press/2021/06/20210608008/20210608008.html
198,2021年6月5日,梶山経済産業大臣と長坂経済産業副大臣がAPEC貿易担当大臣会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2021/06/20210605001/20210605001.html
199,2021年6月4日,長坂経済産業副大臣がAPEC貿易担当大臣とAPECビジネス諮問委員会(ABAC)との対話（テレビ会議）に参加しました,https://www.meti.go.jp//press/2021/06/20210604012/20210604012.html
200,2021年6月4日,「貿易保険の在り方に関する懇談会（第2期）」を開催します,https://www.meti.go.jp//press/2021/06/20210604004/20210604004.html
201,2021年6月2日,「NET ZERO Leaders Summit（Japan Business Conference 2021）」を開催します,https://www.meti.go.jp//press/2021/06/20210602005/20210602005.html
202,2021年5月28日,梶山経済産業大臣がG7貿易大臣会合（テレビ会議）に出席しました,https://www.meti.go.jp//press/2021/05/20210528009/20210528009.html
203,2021年5月28日,梶山経済産業大臣が「アジア・エネルギー・トランジション・イニシアティブ（AETI）」を新たに表明しました,https://www.meti.go.jp//press/2021/05/20210528007/20210528007.html
204,2021年5月26日,長坂経済産業副大臣がオタワグループ閣僚級会合（テレビ会議）に出席しました,https://www.meti.go.jp//press/2021/05/20210526003/20210526003.html
205,2021年5月25日,梶山経済産業大臣がニュージーランド・オコナー貿易・輸出振興大臣とTV会談を行いました,https://www.meti.go.jp//press/2021/05/20210525005/20210524005.html
206,2021年5月25日,江島経済産業副大臣は、ゼイユーディ・アラブ首長国連邦貿易担当大臣との間でテレビ会談を行いました,https://www.meti.go.jp//press/2021/05/20210525003/20210525003.html
207,2021年5月17日,アフリカ・インド等の新興国への日本企業の進出支援補助金「第7回　飛びだせJapan!」の公募が開始されました,https://www.meti.go.jp//press/2021/05/20210517002/20210517002.html
208,2021年5月12日,梶山経済産業大臣とクワルテング英国ビジネス・エネルギー・産業戦略大臣がTV会談を行いました,https://www.meti.go.jp//press/2021/05/20210512003/20210512003.html
209,2021年5月6日,「日ASEANビジネスウィーク～toward Innovative and Sustainable Growth～」を開催します,https://www.meti.go.jp//press/2021/05/20210506001/20210506001.html
210,2021年4月27日,梶山経済産業大臣が日豪印経済大臣会合に出席しました,https://www.meti.go.jp//press/2021/04/20210427004/20210427004.html
211,2021年4月23日,インドにおける「日本式ものづくり学校 (JIM)」を認定しました,https://www.meti.go.jp//press/2021/04/20210423010/20210423010.html
212,2021年4月21日,インド高速鉄道に関する第12回合同委員会が開催されました,https://www.meti.go.jp//press/2021/04/20210421006/20210421006.html
213,2021年4月20日,梶山経済産業大臣がシャルマCOP26議長（英国）と会談しました,https://www.meti.go.jp//press/2021/04/20210420004/20210420004.html
214,2021年4月16日,外国為替及び外国貿易法違反者に対し警告を行いました,https://www.meti.go.jp//press/2021/04/20210416006/20210416006.html
215,2021年4月9日,貿易保険法違反への対応について,https://www.meti.go.jp//press/2021/04/20210409005/20210409005.html
216,2021年4月8日,梶山経済産業大臣はレモンド米国商務長官と電話会談を行いました,https://www.meti.go.jp//press/2021/04/20210408003/20210408003.html
217,2021年4月8日,梶山経済産業大臣がGlobal Technology Governance Summitに出席しました,https://www.meti.go.jp//press/2021/04/20210408002/20210408002.html
218,2021年4月6日,梶山経済産業大臣がマレーシア・アズミン国際貿易産業大臣と会談しました,https://www.meti.go.jp//press/2021/04/20210406002/20210406002.html
219,2021年4月6日,「海外渡航者新型コロナウイルス検査センター（TeCOT）」のデジタル証明が可能となります,https://www.meti.go.jp//press/2021/04/20210406003/20210406003.html
220,2021年4月6日,外国為替及び外国貿易法に基づく北朝鮮輸出入禁止措置を延長しました,https://www.meti.go.jp//press/2021/04/20210406001/20210406001.html
221,2021年4月2日,ベトナム市場管理総局と模倣品対策の協力覚書を締結しました,https://www.meti.go.jp//press/2021/04/20210402007/20210402007.html
222,2021年4月1日,梶山経済産業大臣がG7貿易大臣会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2021/04/20210401009/20210401009.html
223,2021年3月29日,梶山経済産業大臣は、ドンブロフスキスEU上級副委員長（人々のための経済担当）との間でTV会談を行いました,https://www.meti.go.jp//press/2020/03/20210329005/20210329005.html
224,2021年3月25日,特定農林水産物等（GI産品）のEPA利用手続が簡素化されます,https://www.meti.go.jp//press/2020/03/20210325003/20210325003.html
225,2021年3月25日,モロッコとの特許審査ハイウェイを開始します,https://www.meti.go.jp//press/2020/03/20210325001/20210325001.html
226,2021年3月23日,梶山経済産業大臣はタイ米国通商代表とTV会談を行いました,https://www.meti.go.jp//press/2020/03/20210323009/20210323009.html
227,2021年3月23日,梶山大臣とグロッシーIAEA事務局長がTV会談を行いました,https://www.meti.go.jp//press/2020/03/20210323008/20210323008.html
228,2021年3月22日,長坂経済産業副大臣がオタワグループ閣僚級会合（テレビ会議）に出席し、「貿易と気候変動」に関する提案を行いました,https://www.meti.go.jp//press/2020/03/20210322010/20210322010.html
229,2021年3月22日,「日印産業競争力パートナーシップ・シンポジウムｰグローバル経済におけるインドの潜在能力ｰ」が開催されました,https://www.meti.go.jp//press/2020/03/20210322003/20210322003.html
230,2021年3月19日,世界最大級のテクノロジーカンファレンス、「Web Summit Tokyo」の開催が決定しました,https://www.meti.go.jp//press/2020/03/20210319008/20210319008.html
231,2021年3月19日,大韓民国産炭酸ニカリウムに対する暫定的な不当廉売関税の課税を決定しました,https://www.meti.go.jp//press/2020/03/20210319009/20210319009.html
232,2021年3月17日,梶山経済産業大臣が豪州・ティーハン貿易・観光・投資大臣とTV会談を行いました,https://www.meti.go.jp//press/2020/03/20210317001/20210317001.html
233,2021年3月15日,インド政府と「日本工業団地」のプログレスレポートを交換しました,https://www.meti.go.jp//press/2020/03/20210315002/20210315002.html
234,2021年3月12日,「サプライチェーン強靱化フォーラム－不確実性の時代の製造業及びサービス業－」がオンラインで開催されました,https://www.meti.go.jp//press/2020/03/20210312006/20210312006.html
235,2021年3月12日,梶山経済産業大臣がインドネシア・アグス工業大臣と会談しました,https://www.meti.go.jp//press/2020/03/20210312004/20210312004.html
236,2021年3月12日,外国為替及び外国貿易法に基づく行政処分（輸出禁止等）を行いました,https://www.meti.go.jp//press/2020/03/20210312002/20210312002.html
237,2021年3月10日,日・イスラエル経済イノベーション政策対話及び日・イスラエル・イノベーションネットワーク（JIIN）総会を開催しました,https://www.meti.go.jp//press/2020/03/20210310001/20210310001.html
238,2021年3月9日,3月の政策特集は「RCEPの世界へようこそ」です！,https://www.meti.go.jp//press/2020/03/20210309001/20210309001.html
239,2021年3月5日,地域への外国企業誘致をサポートする「地域への対日直接投資サポートプログラム」支援対象自治体を追加決定しました（東広島市）,https://www.meti.go.jp//press/2020/03/20210305002/20210305002.html
240,2021年3月4日,日本貿易保険における不適切事案に関する今後の対応について,https://www.meti.go.jp//press/2020/03/20210304006/20210304006.html
241,2021年3月3日,今後の海外産業人材協力についての方向性を取りまとめました,https://www.meti.go.jp//press/2020/03/20210303004/20210303004.html
242,2021年3月1日,「デジタル経済下における国際課税研究会」を設置します,https://www.meti.go.jp//press/2020/03/20210301002/20210301002.html
243,2021年2月25日,大韓民国産炭酸カリウムに対する不当廉売関税の課税に関する調査において、不当廉売された貨物の輸入の事実及び当該輸入の本邦の産業に与える実質的な損害等の事実を推定することについて仮決定しました,https://www.meti.go.jp//press/2020/02/20210225001/20210225001.html
244,2021年2月19日,第19回「日独次官級定期協議」を開催しました,https://www.meti.go.jp//press/2020/02/20210219001/20210219001.html
245,2021年2月19日,防衛装備の海外移転の許可の状況に関する年次報告書を取りまとめました,https://www.meti.go.jp//press/2020/02/20210219009/20210219009.html
246,2021年2月10日,長坂経済産業副大臣とブラジル連邦共和国メネゼス通信次官が会談を行いました,https://www.meti.go.jp//press/2020/02/20210210004/20210210004.html
247,2021年2月5日,長坂経済産業副大臣とカイザー・オランダ経済・気候政策副大臣がTV会談を行いました,https://www.meti.go.jp//press/2020/02/20210205002/20210205002.html
248,2021年1月29日,梶山経済産業大臣がWTO非公式閣僚会合に出席しました,https://www.meti.go.jp//press/2020/01/20210129007/20210129007.html
249,2021年1月15日,梶山経済産業大臣とシャーマCOP26議長（英国）がTV会談を行いました,https://www.meti.go.jp//press/2020/01/20210115002/20210115002.html
250,2021年1月14日,進出先国税制等に係る情報提供セミナーを開催します,https://www.meti.go.jp//press/2020/01/20210114001/20210114001.html
251,2021年1月4日,ブラジルとの特許審査ハイウェイの件数制限が緩和されます,https://www.meti.go.jp//press/2020/01/20210104003/20210104003.html
252,2020年12月24日,江島経済産業副大臣とポーランドのクルティカ気候・環境大臣がTV会談を行いました,https://www.meti.go.jp//press/2020/12/20201224001/20201224001.html
253,2020年12月23日,モルディブ投資促進セミナーを開催しました,https://www.meti.go.jp//press/2020/12/20201223003/20201223003.html
254,2020年12月21日,「海外渡航者新型コロナウイルス検査センター（TeCOT）」のビジネス目的以外の利用が可能となりました,https://www.meti.go.jp//press/2020/12/20201221007/20201221007.html
255,2020年12月21日,第14回 日中省エネルギー・環境総合フォーラムを開催しました,https://www.meti.go.jp//press/2020/12/20201221003/20201221003.html
256,2020年12月17日,第2回日ASEAN スマートシティ・ネットワーク ハイレベル会合に宗清経済産業大臣政務官が参加しました,https://www.meti.go.jp//press/2020/12/20201217001/20201217001.html
257,2020年12月16日,第5回日・サウジ・ビジョン2030閣僚会合を開催しました,https://www.meti.go.jp//press/2020/12/20201216001/20201216001.html
258,2020年12月15日,WTO電子商取引交渉の共同議長報告を発表しました,https://www.meti.go.jp//press/2020/12/20201215001/20201215001.html
259,2020年12月14日,梶山経済産業大臣がウズベキスタン・ウムルザーコフ副首相兼投資・対外貿易大臣と会談しました,https://www.meti.go.jp//press/2020/12/20201214006/20201214006.html
260,2020年12月11日,梶山経済産業大臣は、ティンマーマンスEU上級副委員長（グリーンディール担当）との間でTV会談を行いました,https://www.meti.go.jp//press/2020/12/20201211009/20201211009.html
261,2020年12月4日,梶山経済産業大臣がインドネシア・ルフット海洋・投資担当調整大臣と会談しました,https://www.meti.go.jp//press/2020/12/20201204001/20201204001.html
262,2020年12月1日,韓国による日本製ステンレス棒鋼に対するアンチ・ダンピング課税延長措置がＷＴＯ協定違反と判断されました,https://www.meti.go.jp//press/2020/12/20201201003/20201201003.html
263,2020年11月27日,日本・パキスタン官民合同経済対話モニタリング委員会を開催しました,https://www.meti.go.jp//press/2020/11/20201127008/20201127008.html
264,2020年11月27日,世界に先駆けてフランスと「特許審査ハイウェイ」を開始します,https://www.meti.go.jp//press/2020/11/20201127002/20201127002.html
265,2020年11月24日,長坂経済産業副大臣がオタワグループ閣僚級会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/11/20201124004/20201124004.html
266,2020年11月24日,外国為替令及び輸出貿易管理令の一部を改正する政令案が閣議決定されました,https://www.meti.go.jp//press/2020/11/20201124001/20201124001.html
267,2020年11月20日,「海外渡航者新型コロナウイルス検査センター（TeCOT）」で旅行業者等を通じた予約手続代行が可能となります,https://www.meti.go.jp//press/2020/11/20201120006/20201120006.html
268,2020年11月20日,「インフラ海外展開懇談会」の最終取りまとめを行いました,https://www.meti.go.jp//press/2020/11/20201120003/20201120003.html
269,2020年11月19日,「貿易保険の在り方に関する懇談会」の報告書を取りまとめました,https://www.meti.go.jp//press/2020/11/20201119002/20201119002.html
270,2020年11月18日,菅総理大臣がAPECビジネス諮問委員会（ABAC）の「APEC首脳への提言」を受け取りました,https://www.meti.go.jp//press/2020/11/20201118001/20201118001.html
271,2020年11月17日,「第14回日中省エネルギー・環境総合フォーラム」を開催します,https://www.meti.go.jp//press/2020/11/20201117006/20201117006.html
272,2020年11月17日,梶山経済産業大臣と江島経済産業副大臣がAPEC閣僚会議（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/11/20201117004/20201117004.html
273,2020年11月15日,地域的な包括的経済連携（RCEP）協定が署名されました,https://www.meti.go.jp//press/2020/11/20201115001/20201115001.html
274,2020年11月11日,「第10回日米欧三極クリティカルマテリアル会合」を開催しました,https://www.meti.go.jp//press/2020/11/20201111002/20201111002.html
275,2020年11月10日,第3回「貿易保険の在り方に関する懇談会」を開催します,https://www.meti.go.jp//press/2020/11/20201110005/20201110005.html
276,2020年11月10日,東アジア地域包括的経済連携（RCEP）閣僚準備会合が開催されます,https://www.meti.go.jp//press/2020/11/20201110002/20201110002.html
277,2020年11月6日,梶山経済産業大臣が日・EUビジネス・ラウンドテーブル年次会合に出席しました,https://www.meti.go.jp//press/2020/11/20201106004/20201106004.html
278,2020年11月5日,第13回日中韓文化コンテンツ産業フォーラムが開催され、共同声明が発出されました,https://www.meti.go.jp//press/2020/11/20201105004/20201105004.html
279,2020年11月4日,第6回「インフラ海外展開懇談会」を開催します,https://www.meti.go.jp//press/2020/11/20201104002/20201104002.html
280,2020年10月30日,「海外渡航者新型コロナウイルス検査センター（TeCOT）」について、短期出張からの帰国者も利用可能となります,https://www.meti.go.jp//press/2020/10/20201030013/20201030013.html
281,2020年10月30日,外国為替及び外国貿易法に基づく行政処分（輸入禁止等）を行いました,https://www.meti.go.jp//press/2020/10/20201030007/20201030007.html
282,2020年10月29日,宗清経済産業大臣政務官がOECD閣僚理事会（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/10/20201029003/20201029003.html
283,2020年10月27日,梶山経済産業大臣がWTO非公式閣僚会合に出席しました,https://www.meti.go.jp//press/2020/10/20201027008/20201027008.html
284,2020年10月27日,第2回「貿易保険の在り方に関する懇談会」を開催します,https://www.meti.go.jp//press/2020/10/20201027006/20201027006.html
285,2020年10月27日,鉄鋼の過剰生産能力に関するグローバル・フォーラム閣僚会合が開催されました,https://www.meti.go.jp//press/2020/10/20201027004/20201027004.html
286,2020年10月27日,G20初の知的財産に関するサイドイベント（IP20+）が開催されました,https://www.meti.go.jp//press/2020/10/20201027003/20201027003.html
287,2020年10月26日,「アンチダンピング措置の共同申請に向けた検討のモデルケース」を取りまとめました,https://www.meti.go.jp//press/2020/10/20201026003/20201026003.html
288,2020年10月23日,佐藤経済産業大臣政務官がAPEC中小企業大臣会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/10/20201023005/20201023005.html
289,2020年10月23日,梶山大臣と英国トラス国際貿易大臣が会談を行いました,https://www.meti.go.jp//press/2020/10/20201023002/20201023002.html
290,2020年10月21日,梶山経済産業大臣兼ロシア経済分野協力担当大臣とレシェトニコフ経済発展大臣兼対日貿易経済協力担当大統領特別代表が電話会談を行いました,https://www.meti.go.jp//press/2020/10/20201021005/20201021005.html
291,2020年10月14日,梶山経済産業大臣が東アジア地域包括的経済連携（RCEP）中間閣僚会合に出席しました,https://www.meti.go.jp//press/2020/10/20201014005/20201014005.html
292,2020年10月14日,海外渡航者向け「新型コロナウイルス検査証明機関登録簿」を更新します,https://www.meti.go.jp//press/2020/10/20201014007/20201014007.html
293,2020年10月14日,令和元年度補正予算「日ASEANにおけるアジアDX促進事業」の採択結果をお知らせします,https://www.meti.go.jp//press/2020/10/20201014001/20201014001.html
294,2020年10月13日,東アジア地域包括的経済連携（RCEP）中間閣僚会合が開催されます,https://www.meti.go.jp//press/2020/10/20201013004/20201013004.html
295,2020年10月12日,「貿易保険の在り方に関する懇談会」を開催します,https://www.meti.go.jp//press/2020/10/20201012004/20201012004.html
296,2020年10月6日,海外渡航者新型コロナウイルス検査センター（TeCOT）の海外渡航者向けの利用を開始します,https://www.meti.go.jp//press/2020/10/20201006005/20201006005.html
297,2020年10月6日,【中堅・中小企業の新興国進出支援】経済産業省補助事業「第6回 飛びだせJapan!」の公募が開始されました,https://www.meti.go.jp//press/2020/10/20201006002/20201006002.html
298,2020年10月5日,梶山経済産業大臣は、ファーレフ・サウジアラビア・投資大臣との間でテレビ会談を行いました,https://www.meti.go.jp//press/2020/10/20201005001/20201005001.html
299,2020年9月30日,海外渡航者新型コロナウイルス検査センター（TeCOT）の運用を開始します,https://www.meti.go.jp//press/2020/09/20200930010/20200930010.html
300,2020年9月28日,インド高速鉄道に関する第11回合同委員会が開催されました,https://www.meti.go.jp//press/2020/09/20200928008/20200928008.html
301,2020年9月23日,梶山経済産業大臣がG20貿易・投資大臣会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/09/20200923008/20200923008.html
302,2020年9月23日,第5回「インフラ海外展開懇談会」を開催します,https://www.meti.go.jp//press/2020/09/20200923006/20200923006.html
303,2020年9月18日,海外渡航者新型コロナウイルス検査センター（TeCOT）専用ページを開設し、海外渡航者向け「新型コロナウイルス検査証明機関登録簿」を公表します,https://www.meti.go.jp//press/2020/09/20200918006/20200918006.html
304,2020年9月15日,東京・名古屋・大阪商工会議所と輸出管理で連携します,https://www.meti.go.jp//press/2020/09/20200915003/20200915003.html
305,2020年9月11日,中華人民共和国産トリス（クロロプロピル）ホスフェートに対する不当廉売関税の課税を決定しました,https://www.meti.go.jp//press/2020/09/20200911004/20200911004.html
306,2020年9月9日,第4回「インフラ海外展開懇談会」を開催します,https://www.meti.go.jp//press/2020/09/20200909008/20200909008.html
307,2020年9月4日,海外渡航を行う事業者に対して新型コロナウイルス検査証明を行う医療機関の正式登録申請の受付を本日より開始します,https://www.meti.go.jp//press/2020/09/20200904003/20200904003.html
308,2020年9月3日,地域への対日直接投資カンファレンス（Regional Business Conference）開催に係るプロジェクトの採択を行いました,https://www.meti.go.jp//press/2020/09/20200903001/20200903001.html
309,2020年9月1日,梶山経済産業大臣が日豪印経済大臣会合に出席しました,https://www.meti.go.jp//press/2020/09/20200901008/20200901008.html
310,2020年9月1日,ビジネス渡航に係る新型コロナウイルス陰性検査を行う医療機関の二次募集の結果を取りまとめました,https://www.meti.go.jp//press/2020/09/20200901003/20200901003.html
311,2020年8月31日,日豪印経済大臣会合が開催されます,https://www.meti.go.jp//press/2020/08/20200831008/20200831008.html
312,2020年8月31日,大韓民国及び中華人民共和国産水酸化カリウムに対する不当廉売関税の課税期間の延長に関する調査を開始します,https://www.meti.go.jp//press/2020/08/20200831002/20200831002.html
313,2020年8月28日,ASEAN関連経済大臣会合が開催されました,https://www.meti.go.jp//press/2020/08/20200828013/20200828013.html
314,2020年8月27日,梶山経済産業大臣が東アジア地域包括的経済連携（RCEP）閣僚会合に出席しました,https://www.meti.go.jp//press/2020/08/20200827002/20200827002.html
315,2020年8月25日,東アジア地域包括的経済連携（RCEP）閣僚会合が開催されます,https://www.meti.go.jp//press/2020/08/20200825007/20200825007.html
316,2020年8月19日,韓国による日本製空気圧伝送用バルブに対するアンチダンピング課税措置が撤廃されました,https://www.meti.go.jp//press/2020/08/20200819001/20200819001.html
317,2020年8月7日,第4回「日ベトナム産業・貿易・エネルギー協力委員会」を開催しました,https://www.meti.go.jp//press/2020/08/20200807010/20200807010.html
318,2020年8月7日,ビジネス渡航に係る新型コロナウイルス陰性検査を行う医療機関の一次募集の結果を公表し、二次募集を開始します,https://www.meti.go.jp//press/2020/08/20200807008/20200807008.html
319,2020年8月4日,令和元年度「アジアDX等新規事業創造推進支援事業費補助金（日印経済産業協力事業）」の採択結果をお知らせします,https://www.meti.go.jp//press/2020/08/20200804001/20200804001.html
320,2020年8月3日,日・ASEAN包括的経済連携協定第一改正議定書が発効しました,https://www.meti.go.jp//press/2020/08/20200803004/20200803004.html
321,2020年7月30日,インドによるICT製品の関税引上げ措置についてWTO協定に基づくパネルが設置されました,https://www.meti.go.jp//press/2020/07/20200730006/20200730006.html
322,2020年7月29日,日ASEAN経済大臣特別会合が開催され、「日ASEAN経済強靱化アクションプラン」が発出されました,https://www.meti.go.jp//press/2020/07/20200729005/20200729005.html
323,2020年7月27日,ビジネス渡航に係る陰性証明を行う医療機関を募集します,https://www.meti.go.jp//press/2020/07/20200727004/20200727004.html
324,2020年7月25日,梶山大臣がAPEC貿易担当大臣会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/07/20200725001/20200725001.html
325,2020年7月23日,牧原経済産業副大臣がG20デジタル経済大臣会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/07/20200723001/20200723001.html
326,2020年7月20日,地域への外国企業誘致をサポートする「地域への対日直接投資サポートプログラム」支援対象自治体を追加決定しました（札幌市）,https://www.meti.go.jp//press/2020/07/20200720004/20200720004.html
327,2020年7月17日,梶山経済産業大臣は、ブルトン欧州委員（域内市場担当）との間でＴＶ会談を行いました,https://www.meti.go.jp//press/2020/07/20200717011/20200717011.html
328,2020年7月17日,海外サプライチェーン多元化等支援事業の一次公募採択事業が決定されました,https://www.meti.go.jp//press/2020/07/20200717007/20200717007.html
329,2020年7月15日,第3回「インフラ海外展開懇談会」を開催します,https://www.meti.go.jp//press/2020/07/20200715006/20200715006.html
330,2020年7月14日,梶山経済産業大臣がインドネシア・ルフット海洋・投資担当調整大臣及びアグス工業大臣とTV会談を行いました,https://www.meti.go.jp//press/2020/07/20200714007/20200714007.html
331,2020年7月9日,日ASEAN特許専門家会合を立ち上げることに合意しました,https://www.meti.go.jp//press/2020/07/20200709001/20200709001.html
332,2020年7月7日,東アジア地域包括的経済連携（RCEP）交渉の第31回会合が開催されます,https://www.meti.go.jp//press/2020/07/20200707006/20200707006.html
333,2020年7月7日,「令和2年版通商白書」を取りまとめました,https://www.meti.go.jp//press/2020/07/20200707001/20200707001.html
334,2020年7月3日,PCR検査が受診可能なトラベルクリニック等のリストを紹介します,https://www.meti.go.jp//press/2020/07/20200703002/20200703002.html
335,2020年6月29日,大韓民国産炭酸カリウムに対する不当廉売関税の課税に関する調査を開始します,https://www.meti.go.jp//press/2020/06/20200629001/20200629001.html
336,2020年6月23日,梶山経済産業大臣が東アジア地域包括的経済連携（RCEP）中間閣僚会合に出席しました,https://www.meti.go.jp//press/2020/06/20200623005/20200623005.html
337,2020年6月23日,中華人民共和国産トリス（クロロプロピル）ホスフェートに対する暫定的な不当廉売関税の課税を決定しました,https://www.meti.go.jp//press/2020/06/20200623001/20200623001.html
338,2020年6月22日,梶山経済産業大臣は、ホーガン欧州委員（貿易担当）との間でTV会談を行いました,https://www.meti.go.jp//press/2020/06/20200622009/20200622009.html
339,2020年6月22日,東アジア地域包括的経済連携（RCEP）中間閣僚会合が開催されます,https://www.meti.go.jp//press/2020/06/20200622011/20200622011.html
340,2020年6月19日,外国為替及び外国貿易法に基づく行政処分（輸入禁止等）を行いました,https://www.meti.go.jp//press/2020/06/20200619002/20200619002.html
341,2020年6月16日,日・ASEAN包括的経済連携協定第一改正議定書の効力発生のための通告を行いました,https://www.meti.go.jp//press/2020/06/20200616002/20200616002.html
342,2020年6月15日,牧原副大臣がオタワグループ閣僚級会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/06/20200615003/20200615003.html
343,2020年6月15日,感染症に対する医薬品に係る製造業及び高度管理医療機器に係る製造業を対内直接投資等のコア業種に追加します,https://www.meti.go.jp//press/2020/06/20200615001/20200615001.html
344,2020年6月4日,「COVID-19感染拡大による経済的影響の緩和に関するASEAN+3経済大臣共同声明」が発出されました,https://www.meti.go.jp//press/2020/06/20200604001/20200604001.html
345,2020年5月25日,不公正貿易報告書及び経済産業省の取組方針を取りまとめました,https://www.meti.go.jp//press/2020/05/20200525002/20200525002.html
346,2020年5月25日,中華人民共和国産トリス（クロロプロピル）ホスフェートに対する不当廉売関税の課税に関し、不当廉売された貨物の輸入の事実及び当該輸入の本邦の産業に与える実質的な損害等の事実を推定することについて仮決定しました,https://www.meti.go.jp//press/2020/05/20200525001/20200525001.html
347,2020年5月21日,「インフラ海外展開懇談会」の中間取りまとめ（電力・エネルギー）を行いました,https://www.meti.go.jp//press/2020/05/20200521001/20200521001.html
348,2020年5月18日,梶山経済産業大臣が豪州バーミンガム貿易・観光・投資大臣とTV会談を行いました,https://www.meti.go.jp//press/2020/05/20200518003/20200518003.html
349,2020年5月15日,梶山大臣が第2回G20貿易・投資大臣会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/05/20200515004/20200515004.html
350,2020年5月13日,東アジア地域包括的経済連携（RCEP）交渉の第30回会合が開催されます,https://www.meti.go.jp//press/2020/05/20200513004/20200513004.html
351,2020年5月8日,第2回「インフラ海外展開懇談会」を開催します,https://www.meti.go.jp//press/2020/05/20200508004/20200508004.html
352,2020年5月8日,外国ユーザーリストを改正しました,https://www.meti.go.jp//press/2020/05/20200508001/20200508001.html
353,2020年5月5日,APEC貿易担当大臣が新型コロナウイルス感染症に関する共同声明を発出しました,https://www.meti.go.jp//press/2020/05/20200505001/20200505001.html
354,2020年5月1日,梶山経済産業大臣がシンガポールのチャン貿易産業大臣とTV会談を行いました,https://www.meti.go.jp//press/2020/05/20200501009/20200501009.html
355,2020年4月30日,第29回東アジア地域包括的経済連携（RCEP）首席交渉官会合共同声明が発出されました,https://www.meti.go.jp//press/2020/04/20200430007/20200430007.html
356,2020年4月30日,日露両国は新型コロナウイルス感染症対策における協力を進めます,https://www.meti.go.jp//press/2020/04/20200430005/20200430005.html
