,date,title,link,content
340,2020年6月19日,外国為替及び外国貿易法に基づく行政処分（輸入禁止等）を行いました,https://www.meti.go.jp//press/2020/06/20200619002/20200619002.html,[' 2020年6月19日  対外経済 経済産業省は、本日、元少年による外国為替及び外国貿易法（以下「外為法」という。）違反事案に関し、外為法第53条第2項及び第3項に基づき、輸入禁止等の行政処分を行いました。 1.行政処分について 1.処分対象者 元少年 2.処分概要 ①輸入禁止（第三者を介して輸入を行うことの禁止を含みます。） 対象貨物：全貨物 原産地及び船積地域：全地域 輸入禁止期間：令和2年6月26日から令和2年11月25日まで（5か月間） ②次の輸入業務を営む法人の当該業務を担当する役員となることの禁止 対象貨物：全貨物 原産地及び船積地域：全地域 役員就任禁止期間：令和2年6月26日から令和2年11月25日まで（5か月間） 2.事案の概要 少年は、平成30年10月7日に、北朝鮮を原産地とするビール1本を、経済産業大臣の承認を受けずに中華人民共和国から輸入しました。 ※平成18年10月14日以降、外為法に基づく我が国独自の措置として、北朝鮮を原産地又は船積地域とする全貨物の輸入が禁止されています。 関連リンク 事後審査（行政制裁・警告について）']
341,2020年6月16日,日・ASEAN包括的経済連携協定第一改正議定書の効力発生のための通告を行いました,https://www.meti.go.jp//press/2020/06/20200616002/20200616002.html,[' 2020年6月16日同時発表：外務省  対外経済 日・ASEAN包括的経済連携協定第一改正議定書の国内手続が完了し、6月15日にASEAN構成国に通告しました。8月1日に発効します。 6月15日、我が国政府は、「包括的な経済上の連携に関する日本国及び東南アジア諸国連合構成国の間の協定を改正する第一議定書」（日・ASEAN包括的経済連携協定第一改正議定書）の効力発生に必要な我が国の国内手続が完了した旨をASEAN構成国（注）政府に通告しました。本改正議定書の発効には、我が国及び少なくとも1つのASEAN構成国の政府が、それぞれの国における国内手続が完了した旨の通告を行うことが必要とされています。すでにタイ、シンガポール、ラオス及びミャンマーが右通告を行っていることから、我が国による通告によって、本改正議定書の規定に従い、本年8月1日から、我が国と少なくともこれら4か国の間で本改正議定書が発効することになります。本改正議定書は、2008年に発効した日・ASEAN包括的経済連携協定に、サービスの貿易、人の移動及び投資に関する規定を追加するものです。本改正議定書は、カンボジア、ラオス及びミャンマーとの関係で、サービスの貿易及び人の移動に係る初めての経済連携協定となるほか、これまでのASEAN各国との二国間EPA等にはない規定や自由化約束が含まれています。本改正議定書の発効により、成長著しいASEANとの間で新たな貿易や投資が更に活発になり、日・ASEAN間の協力関係が強化されることが期待されます。 （注）ASEAN構成国ブルネイ・ダルサラーム国、カンボジア王国、インドネシア共和国、ラオス人民民主共和国、マレーシア、ミャンマー連邦共和国、フィリピン共和国、シンガポール共和国、タイ王国、ベトナム社会主義共和国 参考 日・ASEAN包括的経済連携協定第一改正議定書は、2019年2月27日に我が国が署名し、同年3月から4月にかけてASEAN構成国が署名を行った。本改正議定書第8条は、日本国政府及び少なくとも1つのASEAN構成国の政府が、効力発生に必要なそれぞれの国内手続が完了した旨を書面により通告した日の属する月の後2番目の月の初日に効力を生ずる旨規定している。ASEAN構成国側では、これまでに、タイ（令和元年7月5日）、シンガポール（同年8月30日）、ラオス（令和2年4月2日）及びミャンマー（同年4月10日）が、それぞれの国における国内手続の完了を通告済みである。なお、今後国内手続の完了について通告を行うASEAN構成国については、順次、その通告を行った日の属する月の後2番目の月の初日に効力を生ずる。']
342,2020年6月15日,牧原副大臣がオタワグループ閣僚級会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/06/20200615003/20200615003.html,[' 2020年6月15日  対外経済 6月15日（月曜日）夜、日本を含むWTO有志国で構成された、オタワグループの閣僚級会合がテレビ会議形式で開催され、牧原経済産業副大臣が参加しました。 会合概要 オタワグループは、議長国カナダを中心に、WTO改革に対して前向きな有志国（※）で2018年に立ち上げられて以降、多角的貿易体制の強化・現代化を推進すべく、数次にわたって閣僚級会合を開催してきました。 今次会合は、新型コロナウイルスの世界的な感染拡大による危機を踏まえて、持続可能で強靭な経済回復のための貿易政策や、今後同様の事態が生じた場合に各国が協力して取り組むための望ましい貿易ルールのあり方について議論を行う目的で開催されたものです。会合はテレビ会議形式で行われ、日本からは、牧原経済産業副大臣と若宮外務副大臣が参加しました。 会合では、貿易制限的措置に関する透明性向上の必要性、WTO電子商取引交渉の加速化の重要性、迅速かつ効率的な物流を行うための貿易円滑化措置の検討、医療関連品の貿易ルールに関する検証・分析の必要性等について議論がなされ、会合終了後に声明が発出されました。 ※オーストラリア、ブラジル、カナダ、チリ、EU、日本、ケニア、韓国、メキシコ、ニュージーランド、ノルウェー、シンガポール、スイス、WTO事務局  関連資料 「June 2020 Statement of the Ottawa Group: Focusing Action on Covid-19」（原文）']
343,2020年6月15日,感染症に対する医薬品に係る製造業及び高度管理医療機器に係る製造業を対内直接投資等のコア業種に追加します,https://www.meti.go.jp//press/2020/06/20200615001/20200615001.html,[' 2020年6月15日同時発表：財務省、厚生労働省  対外経済 感染症に対する医薬品に係る製造業及び高度管理医療機器に係る製造業を対内直接投資等のコア業種に追加する告示が、本日官報に掲載されました。 1．改正の概要 今般の新型コロナウイルス感染症の蔓延を踏まえ、国民の命・健康に関わる重要な医療産業の国内製造基盤を維持し、我が国の安全保障、人の生命又は健康に重大な影響が及ぶ事態を適切に防止する観点から、 感染症に対する医薬品に係る製造業（医薬品中間物を含む）高度管理医療機器に係る製造業（附属品・部分品を含む） を外国為替及び外国貿易法（昭和24年法律第228号）における事前届出が必要となる指定業種のうちコア業種に追加するなどの所要の措置を講じることとし、本日、関連する改正告示※を官報に掲載しました。 ※関連する改正告示 指定業種に係る告示 対内直接投資等に関する命令第三条第三項に基づき財務大臣及び事業所管大臣が定める業種を定める件の一部を改正する件（令和2年6月 内閣府・総務省・財務省・文部科学省・厚生労働省・農林水産省・経済産業省・国土交通省・環境省 告示第10号） コア業種に係る告示 対内直接投資等に関する命令第三条の二第三項に基づき、財務大臣及び事業所管大臣が定める業種を定める件の一部を改正する件（令和2年6月 内閣府・総務省・財務省・文部科学省・厚生労働省・農林水産省・経済産業省・国土交通省・環境省 告示第9号） 2．今後の予定 この告示による改正後の業種告示の規定は、30日間の経過措置期間後の7月15日以降に行う対内直接投資等から適用となります。 関連資料 対内直接投資等に関する命令第三条第三項に基づき財務大臣及び事業所管大臣が定める業種を定める件の一部を改正する件（PDF形式：94KB）対内直接投資等に関する命令第三条の二第三項に基づき財務大臣及び事業所管大臣が定める業種を定める件の一部を改正する件（PDF形式：104KB）']
344,2020年6月4日,「COVID-19感染拡大による経済的影響の緩和に関するASEAN+3経済大臣共同声明」が発出されました,https://www.meti.go.jp//press/2020/06/20200604001/20200604001.html,"[' 2020年6月4日  対外経済 6月4日、ASEAN+3（日中韓）特別経済大臣会議が開催され,「COVID-19感染拡大による経済的影響の緩和に関するASEAN+3経済大臣共同声明」が発出されました。 1．概要 6月4日（木曜日）、COVID-19（新型コロナウイルス感染症）への対応に関するASEAN+3（日中韓）特別経済大臣会議がテレビ会議形式で開催されました。経済産業省からは、梶山経済産業大臣の代理として田中経済産業審議官が出席しました。 この会合では、4月14日に行われたASEAN+3特別首脳テレビ会議を受けて、COVID-19による経済影響の緩和や経済回復に向けた協調等につき議論が行われました。 会合後、「COVID-19感染拡大による経済的影響の緩和に関するASEAN+3経済大臣共同声明」が発出されました。 2. 共同声明のポイント サプライチェーンの強靭性や持続可能性の強化のため、市場開放の重要性を再認識。医療品等の円滑な流れに影響し得る不必要な措置を取らないことに合意。モノ・サービスの越境移動を制限する措置が、的を絞り、目的に照らし相応で、透明かつ一時的なものであり、WTOルールに整合的であることを確認。感染拡大防止の努力等を阻害することなく、ビジネス関係者による国境を越えた必要不可欠な移動を促進する重要性を認識。電子的手段による情報及びデータの越境移転の促進並びに消費者及びビジネスの信頼を強化することの重要性を強調し、WTO電子商取引に関する交渉を支持。2019年のRCEP共同首脳声明に基づき、2020年におけるRCEP協定の署名及びインドの未解決の課題の解決に向けてともに取り組むことにコミット。 関連資料 COVID-19感染拡大による経済的影響の緩和に関するASEAN+3経済大臣共同声明（原文）（PDF形式：138KB）COVID-19感染拡大による経済的影響の緩和に関するASEAN+3経済大臣共同声明（仮訳）（PDF形式：399KB）']"
345,2020年5月25日,不公正貿易報告書及び経済産業省の取組方針を取りまとめました,https://www.meti.go.jp//press/2020/05/20200525002/20200525002.html,"[' 2020年5月25日  対外経済 本日、産業構造審議会の下に設置されている通商貿易分科会不公正貿易政策・措置調査小委員会が｢2020年版不公正貿易報告書｣を取りまとめ、それを受けて、経済産業省が｢経済産業省の取組方針｣を決定しました。 1．不公正貿易報告書 WTO協定等の国際ルールとの整合性に懸念がある主要国の貿易政策・措置を指摘し、その改善を促すため、1992年以来、毎年公表している報告書です。今回は29回目の報告で、産業構造審議会不公正貿易政策・措置調査小委員会（委員長：木村福成・慶應義塾大学経済学部教授）において採択されました。 2．経済産業省の取組方針 不公正貿易報告書の公表と併せ、今後、経済産業省が優先的に取り組む案件及びその取組方針を公表しています。 概要は、別添資料を御参照ください。 関連資料 2020年版不公正貿易報告書及び経済産業省の取組方針について（概要版）（PDF形式：1,087KB）不公正貿易報告書を受けた経済産業省の取組方針（PDF形式：390KB） 関連リンク 「2020年版不公正貿易報告書」及び「経済産業省の取組方針」2020年版不公正貿易報告書（本文）']"
346,2020年5月25日,中華人民共和国産トリス（クロロプロピル）ホスフェートに対する不当廉売関税の課税に関し、不当廉売された貨物の輸入の事実及び当該輸入の本邦の産業に与える実質的な損害等の事実を推定することについて仮決定しました,https://www.meti.go.jp//press/2020/05/20200525001/20200525001.html,[' 2020年5月25日同時発表：財務省  対外経済 中華人民共和国（香港地域及びマカオ地域を除く。）産トリス（クロロプロピル）ホスフェートに対する不当廉売関税の課税に関し、不当廉売関税の課税の可否に関する調査を実施してまいりました。不当廉売された貨物の輸入の事実及び当該輸入の本邦の産業に与える実質的な損害等の事実を推定するに至ったことから、本日付けで仮の決定をしました。 1．これまでの経緯 経済産業省及び財務省は、令和元年8月5日に大八化学工業株式会社から「中華人民共和国産のトリス（クロロプロピル）ホスフェートに対する不当廉売関税を課することを求める書面」が提出されたことを受け、同年9月26日から、当該不当廉売関税の課税の可否に関する両省合同の調査を実施してまいりました。 （注）一般略称「TCPP」。主に硬質ウレタン系断熱材用の難燃剤として利用される液体。 （参考）中華人民共和国産トリス（クロロプロピル）ホスフェートに対する不当廉売関税の課税に関する調査を開始します（2019年9月26日付けニュースリリース） 2．調査概要 調査において、利害関係者からの証拠の提出、意見の表明等の機会を設け、中華人民共和国（香港地域及びマカオ地域を除く。）の供給者等に対する客観的な証拠の収集等を行った結果、不当廉売された貨物の輸入の事実及び当該輸入の本邦の産業に与える実質的な損害等の事実を推定するに至ったことから、本日付けで仮の決定をしました。（本日付け告示） 3．今後の予定 今後は、仮の決定に対する利害関係者からの証拠の提出、意見の表明の機会を設けるとともに、WTO協定及び関係国内法令に基づいて引き続き調査を行います。これらを踏まえ、不当廉売された貨物の輸入の事実及び当該輸入の本邦の産業に与える実質的な損害等の事実の有無についての認定を行った上で、不当廉売関税の課税の可否を政府として判断することとなります。なお、調査の経緯等の詳細な内容については、下記のページを御覧ください。 中華人民共和国産トリス（クロロプロピル）ホスフェートについて']
347,2020年5月21日,「インフラ海外展開懇談会」の中間取りまとめ（電力・エネルギー）を行いました,https://www.meti.go.jp//press/2020/05/20200521001/20200521001.html,"[' 2020年5月21日  対外経済 昨今の社会情勢を踏まえた上で、今後どのようにインフラシステム輸出を推進していくか検討する「インフラ海外展開懇談会」の第一部（電力・エネルギー分野）を計2回開催し、中間取りまとめを行いました。 1．開催経緯等 政府は、2013年4月に我が国企業によるインフラシステム輸出を支援する司令塔として「経協インフラ戦略会議」を立ち上げ、2020年30兆円の受注目標を掲げて、これまで地域別・分野別など様々なテーマについて46回に渡り議論を重ねてきました。 令和2年2月からは、内閣官房において2021年以降の新たな戦略の方向性が議論されていますが、日本企業を取り巻く市場環境や地球規模課題等の社会情勢を正確に踏まえた上で、インフラシステム輸出を今後一層推進していくことが重要です。 こうした問題意識の下、産業界、国内外の有識者と施策の検討に必要となるファクトを整理・検証し、その方向性を検討することを目的として、「インフラ海外展開懇談会」を開催することとなりました。 2．開催実績、取りまとめ結果 「インフラ海外展開懇談会」は本年4月以降、計2回開催してきました。 第1回は令和2年4月24日（金曜日）に開催し、エネルギー・電力を取り巻く社会情勢を踏まえた施策の検討に必要なファクトの整理・検証に関する活発な議論が行われました。 第2回は令和2年5月11日（月曜日）に開催し、第１回の議論を踏まえた中間取りまとめ案について活発な意見交換が実施されました。 こうした議論内容を踏まえ、今般、これまでの議論を踏まえた中間取りまとめを行いましたので、公表します。 なお、今後本懇談会では、第二部（デジタル）を開催し、最終取りまとめも実施していく予定です。 「インフラ海外展開懇談会」中間取りまとめ（電力・エネルギー）（PDF形式：453KB）「インフラ海外展開懇談会」中間取りまとめ参考資料（PDF形式：7,863KB） 3．インフラ海外展開懇談会（第一部）メンバー（氏名五十音順） ・岡 俊子 株式会社岡＆カンパニー 代表取締役 ・小野田 聡 株式会社JERA 代表取締役社長 ・工藤 禎子 株式会社三井住友銀行 専務執行役員 ・竹内 純子 特定非営利活動法人国際環境経済研究所 理事 ◎豊田 正和 一般財団法人日本エネルギー経済研究所 理事長（懇談会座長） ・山地 憲治 公益財団法人地球環境産業技術研究機構 副理事長・研究所長 オブザーバー 外務省財務省環境省 関連リンク 「インフラ海外展開懇談会」資料第1回「インフラ海外展開懇談会」を開催します（2020年4月23日付ニュースリリース）第2回「インフラ海外展開懇談会」を開催します（2020年5月8日付ニュースリリース）']"
348,2020年5月18日,梶山経済産業大臣が豪州バーミンガム貿易・観光・投資大臣とTV会談を行いました,https://www.meti.go.jp//press/2020/05/20200518003/20200518003.html,[' 2020年5月18日  対外経済 5月18日(月曜日)、梶山経済産業大臣は、豪州のサイモン・バーミンガム貿易・観光・投資大臣とTV会談を実施しました。 1．会談概要 5月18日（月曜日）、梶山経済産業大臣は、豪州のサイモン・バーミンガム貿易・観光・投資大臣とTV会談を行いました。 会談では、新型コロナウィルス感染拡大に伴って顕在化する様々な課題について意見交換を実施し、二国間経済関係に留まらず、幅広い分野についても戦略的に連携を進めることを確認しました。 またルールに基づいた国際秩序形成と持続可能な経済成長の実現に向け、有志国との緊密な連携を促進していくべく、「新型コロナウィルス感染症（COVID-19）パンデミックを受けた日豪共同閣僚声明」の発出に合意しました。 2.\u3000共同声明の概要 二国間経済協力の更なる強化への決意保護主義増幅への懸念の共有及び多角的貿易体制の維持への協力の確認不必要な輸出制限等を課さないことやWTOルールとの整合性の確認サプライチェーン強靱化への協力の重要性の認識デジタル経済に関する国際的なルール作りへのコミットメントの確認有志国等との協力や2020年のRCEP署名へのコミットメントの確認  関連資料 新型コロナウイルス感染症（COVID-19）パンデミックを受けた日豪共同閣僚声明（原文）（PDF形式：40KB）新型コロナウイルス感染症（COVID-19）パンデミックを受けた日豪共同閣僚声明（仮訳）（PDF形式：154KB）']
349,2020年5月15日,梶山大臣が第2回G20貿易・投資大臣会合（テレビ会議）に参加しました,https://www.meti.go.jp//press/2020/05/20200515004/20200515004.html,[' 2020年5月15日  対外経済 5月14日（木曜日）夜、第2回G20貿易・投資大臣会合が臨時にテレビ会議形式で開催され、梶山経済産業大臣が参加しました。新型コロナウイルス（ＣＯＶＩＤ-19）への対応についてG20が連携して取り組む具体的なアクションを確認し、閣僚声明及び附属書を採択しました。 今回の貿易・投資大臣会合は、前回会合（3月30日）を踏まえ、新型コロナウイルス感染症の拡大による世界経済への影響を抑えるため、貿易投資政策の観点から、G20が連携して短期的・長期的に取り組む具体的なアクションを議論するため、本年のG20議長国であるサウジアラビアの呼びかけによって開催されたものです。今回もテレビ会議形式で行われ、梶山経済産業大臣と若宮外務副大臣が参加しました。 会合では、新型コロナウイルス感染症の拡大により、引き続き、世界経済が大きな影響を受けている現状を踏まえ、自由貿易の促進やデジタル技術の活用等による経済活動の維持を図るため、G20としての具体的な方策を議論し、連携して行動することの重要性をを確認しました。 閣僚声明では、主に以下の内容に合意しました。 新型コロナウイルスが貿易・投資に与える影響を緩和し、力強く、持続可能でバランスのとれた包括的成長に基づいたグローバルな経済回復の基盤を築くため、協力と連携することの決意を再確認。G20貿易投資作業部会が準備した「新型コロナウイルスに対する世界の貿易・投資を支えるためのG20の行動」を支持し、短期的な行動は新型コロナウイルスの影響を緩和し、長期的な行動はWTO及び多角的貿易体制に必要な改革を支え、グローバル・サプライチェーンを強靱にし、国際投資を強化。新型コロナウイルスが国際貿易・投資及びグローバル・サプライチェーンに及ぼす影響について、整理された詳細な分析を提供するために国際機関が行った共同作業を歓迎し、引き続き、投資を促進し、必須のモノやサービスの流通を図るため、各国際機関と権限の範囲内で協業していくこと。引き続き、状況を綿密に監視し、パンデミックによる貿易への影響を精査し、必要に応じて再び会合を開催。G20貿易投資作業部会に対し、これらのアクションに最大限留意するとともに、合意したアクションの実施に関して、状況をアップデートするよう指示。 新型コロナウイルスに関するG20貿易・投資大臣会合閣僚声明及び附属書（原文）（PDF形式：131KB）新型コロナウイルスに関するG20貿易・投資大臣会合閣僚声明及び附属書（仮訳）（PDF形式：231KB） \t\xa0\t\xa0']
350,2020年5月13日,東アジア地域包括的経済連携（RCEP）交渉の第30回会合が開催されます,https://www.meti.go.jp//press/2020/05/20200513004/20200513004.html,[' 2020年5月13日  対外経済 5月15日から5月20日まで、東アジア地域包括的経済連携（RCEP）交渉の第30回交渉会合がテレビ会議形式で開催される予定です。 今回の会合は、新型コロナウイルス感染症をめぐる状況に鑑み、テレビ会議の形で行われます。日本側からは、田村暁彦経済産業省通商交渉官、吉田泰彦外務省経済局審議官をはじめとする関係省庁の関係者が出席する予定です。\xa0 参考：RCEPの概要 東アジア地域包括的経済連携（Regional Comprehensive Economic Partnership）の略。ASEAN10か国＋6か国（日本、中国、韓国、オーストラリア、ニュージーランド、インド）が交渉に参加する広域経済連携。']
351,2020年5月8日,第2回「インフラ海外展開懇談会」を開催します,https://www.meti.go.jp//press/2020/05/20200508004/20200508004.html,[' 2020年5月8日  対外経済 経済産業省では、インフラシステム輸出について、産業界、国内外の有識者と、施策の検討に必要となるファクトを整理・検証し、その方向性を検討するため、「インフラ海外展開懇談会」を開催しています。第2回は、5月11日（月曜日）に新型コロナウイルス感染症に係る現下の状況を踏まえ、Web会議で開催します。 1．開催経緯等 政府は、2013年4月に我が国企業によるインフラシステム輸出を支援する司令塔として「経協インフラ戦略会議」を立ち上げ、2020年30兆円の受注目標を掲げて、これまで地域別・分野別など様々なテーマについて46回に渡り議論を重ねてきました。 令和2年2月からは、内閣官房において2021年以降の新たな戦略の方向性が議論されていますが、日本企業を取り巻く市場環境や地球規模課題等の社会情勢を正確に踏まえた上で、インフラシステム輸出を今後一層推進していくことが重要です。 こうした問題意識の下、産業界、国内外の有識者と施策の検討に必要となるファクトを整理・検証し、その方向性を検討することを目的として、「インフラ海外展開懇談会」を開催します。 第1回は令和2年4月24日（金曜日）に開催し、エネルギー・電力を取り巻く社会情勢を踏まえた施策の検討に必要なファクトの整理・検証に関する活発な議論が行われました。 2．第2回「インフラ海外展開懇談会」の開催 令和2年5月11日（月曜日）に、第2回会合を開催します。なお、会議は率直かつ自由な意見交換を確保するため、非公開とします。 3．配布資料等 会議後、こちらのページにおいて、配布資料、議事要旨を公表します。']
352,2020年5月8日,外国ユーザーリストを改正しました,https://www.meti.go.jp//press/2020/05/20200508001/20200508001.html,[' 2020年5月8日  対外経済 【2020年5月14日発表資料差し替え】掲載企業のうち、No.35、208、429、435の企業名、組織名の一部を修正しました。経済産業省では、大量破壊兵器関連貨物等に係るキャッチオール規制※の実効性を向上させるため、輸出者に対し、大量破壊兵器等の開発等の懸念が払拭されない外国所在団体の情報を提供する「外国ユーザーリスト」を発出してきました。今般、最新の情報をもとに当該リストを改正しましたのでお知らせします。 ※国際合意により輸出規制を行うこととなっている品目以外のものであっても、その品目が大量破壊兵器等の開発等に用いられるおそれがある場合には輸出許可申請を義務付ける制度 本件の概要 外国ユーザーリストについて、最新の情報をもとに検討した結果、改正後の掲載団体は合計14ヵ国・地域の546（12増）の団体となります。 （参考）外国ユーザーリストとは キャッチオール規制の実効性を向上させるため、輸出者に対し、大量破壊兵器等の開発等の懸念が払拭されない外国所在団体の情報を参照用として提供するものです（禁輸リストではありません。）。輸出者は、輸出する貨物等のユーザーが本リストに掲載されている場合には、当該貨物が大量破壊兵器等の開発等に用いられないことが明らかな場合を除き、輸出許可申請が必要となります。平成14年4月のキャッチオール規制導入時より公表しています。 外国ユーザーリスト（PDF形式：216KB） ※本ファイルは掲載時点のものです。最新版は以下の安全保障貿易管理ホームページを御参照ください。 関連リンク 安全保障貿易管理ホームページ']
353,2020年5月5日,APEC貿易担当大臣が新型コロナウイルス感染症に関する共同声明を発出しました,https://www.meti.go.jp//press/2020/05/20200505001/20200505001.html,[' 2020年5月5日  対外経済 5月5日（火曜日）、APEC貿易担当大臣は新型コロナウイルス感染症に関する共同声明を発出しました。 5月5日、今般の新型コロナウイルス感染症の感染拡大を受け、今年のAPEC議長のマレーシアの呼びかけにより，「APEC貿易担当大臣による新型コロナウイルス感染症に関する共同声明」が発出されました。なお，本声明の発出に当たり，貿易担当大臣間での臨時の会合は開催されておりません。 共同声明の主な内容は、以下のとおりです。 貿易・投資の流れの継続を確保するために、開かれた市場を維持すること、及び自由で、公正で、無差別的で、透明性のある、予見可能でかつ安定した貿易・投資環境を実現するために協働すること。国境を越える医療品、医療物資及び機器、農産品、食品、その他の品目を含むパンデミックと闘うために必要不可欠な物品やサービスの越境の流れを促進し、国際的サプライチェーンの混乱を最小限に抑えるために取り組むこと。新型コロナウイルスに対処するための緊急措置は、的を絞り、目的に照らし相応なもので、透明性があり、一時的であるべきであり、貿易に不必要な障壁を生み出すべきではなく、かつWTOルールに整合的であるべきであること。また、WTOの既存のルールに則り、これらの措置を通報する必要があること。新型コロナウイルスの影響による経済危機に対する即時及び長期的な経済刺激策を含めた政策や措置に関する情報を収集及び共有するための協調的手法を進展させ、１つのエコノミーの強みや経験を地域全体のベストプラクティスとすること。持続可能な経済成長を推進するために、国際的サプライチェーンをより強靭にし、より脆弱でなくする努力を強化することによって地域の連結性を強化すること。新鮮な視点や革新的な手段で、電子商取引及び関連サービスを含むAPECのデジタル議題を強化すること。 APEC貿易担当大臣による新型コロナウイルス感染症に関する共同声明（原文）（PDF形式：42KB）APEC貿易担当大臣による新型コロナウイルス感染症に関する共同声明（仮訳）（PDF形式：163KB）']
354,2020年5月1日,梶山経済産業大臣がシンガポールのチャン貿易産業大臣とTV会談を行いました,https://www.meti.go.jp//press/2020/05/20200501009/20200501009.html,[' 2020年5月1日  対外経済 5月1日（金曜日）、梶山経済産業大臣は、シンガポールのチャン・チュンシン貿易産業大臣とTV会談を実施しました。会談では、「強靭な経済活動の推進に関する共同声明」の発出について合意し、日本とASEANが4月22日に公表した「経済強靭化に関する日ASEANイニシアティブ」に沿って、サプライチェーンの維持や経済の強靭化に向けて協力を深化させていくことを確認しました。 1．「日シンガポール強靭な経済活動の推進に関する共同声明」の発出 5月1日（金曜日）、梶山経済産業大臣は、シンガポールのチャン・チュンシン貿易産業大臣とTV会談を実施しました。 TV会議では、新型コロナウイルスの感染拡大がもたらす様々な課題に対して、両閣僚は、4月22日に日本とASEANが公表した「経済強靭化に関する日ASEANイニシアティブ」に沿って、 経済への悪影響を緩和するため、市場の開放を維持し、経済活動の停滞を回避しながら、必要物資の供給を支えるサプライチェーン機能を確保すること感染収束後も見据え、デジタル協力の推進や、RCEPの年内署名に向けた連携等により、危機に強い経済の構築に向けた対応策を検討していくこと を確認しました。また、新型コロナウイルスがもたらす世界経済への悪影響を緩和するために、二国間協力を深化させ、有志国との緊密な連携を促進していくべく、「強靭な経済活動の推進に関する共同声明」の発出に合意しました。 2.「DX（デジタルトランスフォーメーション）プラットフォーム」の立ち上げ 両閣僚は、デジタル経済分野での官民協力のひとつとして、オンライン上で日ASEANなどの企業間連携を促進する「DXプラットフォーム」を立ち上げ、日ASEAN経済強靭化の観点からも重要性が高まっているデジタルトランスフォーメーションを推進することに合意しました。 本プラットフォームの下、サプライチェーンのデジタル化や、遠隔医療、遠隔教育等のリモート関連産業における日ASEAN企業間の協業・M&Aの促進に取り組みます。  3．関連資料・リンク 「新型コロナウイルス感染拡大に対応するための強靭な経済活動の推進に関する共同声明」（英語版）（PDF形式：576KB）「新型コロナウイルス感染拡大に対応するための強靭な経済活動の推進に関する共同声明」（仮訳）（PDF形式：160KB）「DX（デジタルトランスフォーメーション）プラットフォーム」参考資料(JETRO プレスリリース)']
355,2020年4月30日,第29回東アジア地域包括的経済連携（RCEP）首席交渉官会合共同声明が発出されました,https://www.meti.go.jp//press/2020/04/20200430007/20200430007.html,[' 2020年4月30日  対外経済 4月30日、第29回東アジア地域包括的経済連携（RCEP）首席交渉官会合共同声明が発出されました。同声明の仮訳は以下のとおりです。 第29回RCEP首席交渉官会合は、4月20日、22日及び24日にテレビ会議によって開催され、東南アジア諸国連合（ASEAN）構成国、オーストラリア、中国、日本、韓国及びニュージーランドのRCEP参加15か国が出席しました。RCEP参加15か国は、地域全体の自由貿易圏としてのRCEPが、新型コロナウイルス感染症（COVID-19）のパンデミックにより悪影響を受けた地域において強く必要とされている貿易及び投資の回復を支える、より安定的で予見可能な経済環境を提供することを強調し、2020年におけるRCEP協定の署名へのコミットメントを再確認しました。また、RCEP参加15か国は、新型コロナウイルス感染症によりもたらされた危機からの迅速で強靭な経済回復を可能とするため、協力の強化及び世界的な取組の加速化で一致しました。この背景の下、RCEP参加15か国は、2019年11月の第3回RCEP首脳会議においてRCEP首脳が指示したとおり、インドの重要な課題に取り組むために、インドと共に作業を継続することへのコミットメントを再確認しました。RCEP参加15か国は、インドをRCEPの貴重な当初からの参加国であることを認識し、インドがRCEP交渉に復帰することを歓迎します。 【参考】RCEPの概要東アジア地域包括的経済連携（Regional Comprehensive Economic Partnership）の略。ASEAN10か国＋6か国（日本、中国、韓国、オーストラリア、ニュージーランド、インド）が交渉に参加する広域経済連携。 関連資料 第29回東アジア地域包括的経済連携（RCEP）首席交渉官会合共同声明（原文）（PDF形式：90KB）第29回東アジア地域包括的経済連携（RCEP）首席交渉官会合共同声明（仮訳）（PDF形式：111KB）']
356,2020年4月30日,日露両国は新型コロナウイルス感染症対策における協力を進めます,https://www.meti.go.jp//press/2020/04/20200430005/20200430005.html,[' 2020年4月30日  対外経済 日露両国は閣僚間の一致に基づき、新型コロナウイルス感染症対策に関する協力を進めます。 2020年4月24日、梶山弘志ロシア経済分野協力担当大臣兼経済産業大臣とマクシム・ゲンナジエヴィチ・レシェトニコフ・ロシア連邦経済発展大臣は、TV会談を行い、新型コロナウイルス感染症対策に関する協力を続けることで一致しました。 梶山経済産業大臣兼ロシア経済分野協力担当大臣とレシェトニコフ経済発展大臣がTV会談を行いました（2020年4月24日ニュースリリース） 双方は、新型コロナウイルス感染症の迅速検査キット製造に係る共同プロジェクトを支援する日露共同投資枠組み（※）の意向を歓迎しました。 ※8項目の「協力プラン」の下で2017年9月に国際協力銀行（JBIC）とロシア直接投資基金（RDIF）が創設した枠組みであり、日露協力の事業等に最大10億ドルの共同投資を行う。']
357,2020年4月24日,梶山経済産業大臣兼ロシア経済分野協力担当大臣とレシェトニコフ経済発展大臣がTV会談を行いました,https://www.meti.go.jp//press/2020/04/20200424009/20200424009.html,[' 2020年4月24日  対外経済 4月24日（金曜日）、梶山経済産業大臣兼ロシア経済分野協力担当大臣は、レシェトニコフ経済発展大臣とTV会談を行いました。 会談では、新型コロナウイルス感染症対策における、迅速検査キットを含む日露協力の可能性について議論し、8項目の「協力プラン」の医療分野の中に位置付けた上で、更なる協力を拡大していくことで一致しました。 ']
