date,link,title,text
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-36.pdf,Importation of asbestos or goods containing asbestos,"AUSTRALIAN CUSTOMS NOTICE NO. 2007/36 

Importation of asbestos or goods containing asbestos 

This Notice has been issued to remind importers and their agents of the import control that 
applies to asbestos, or goods containing asbestos. 

Asbestos (chrysotile and amphibole) and goods containing asbestos are controlled under 
Regulation 4C and Schedule 3B of the Customs (Prohibited Imports) Regulations 1956.  
Permission can only be granted to import such products in limited circumstances.  

Recently, Customs has made detections of goods found to contain asbestos.  These goods are 
prohibited imports as they do not meet the requirements of Regulation 4C and Schedule 3B.  
The importation of a prohibited import is an offence under the Customs Act 1901. 

Importers are reminded that they bear responsibility to ensure that imported goods comply with 
Commonwealth, State and Territory legislative requirements.  Care should be taken when 
sourcing imported products that the goods comply with Australian law.   

Any certification issued by overseas suppliers is not, of itself, a guarantee that the goods 
comply to Australian standards or laws.  Australian law does not allow any tolerance for 
asbestos and therefore any imports containing items of this nature are considered prohibited 
imports. 

Customs has recently increased its monitoring of goods that may pose a risk of having asbestos 
components, particularly those containing brake and/or clutch parts, and gaskets.  We have 
also been working closely with State and Territory regulatory authorities in relation to this issue. 

The importer of any goods found to be in contravention of Australian law will be liable for any 
costs incurred with regard to their testing, storage, replacement of parts or disposal. 

Importing agents are encouraged to alert clients, who may be importing goods at risk of 
containing asbestos, of their obligations. 

For any additional information regarding Customs import requirements, please refer to the 
Customs website www.customs.gov.au or contact the Customs Information & Support Centre 
on 1300 363 263. 

Inquiries concerning this Notice may be directed to the Manager, Community Protection on 
telephone number (02) 6275 6129 or fax number (02) 6229 3840. 

John Potter 
A/g National Manager 
Trade Policy and Regulation Branch 
CANBERRA  ACT 

          July 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-37.pdf,Application for Customs Broker’s licence,"A U S T R A L I A N   C U S T O M S   N O T I C E   N O .   2 0 0 7 / 3 7  

Application for customs broker's licence  

The following persons have applied to the Chief Executive Officer for a customs broker's 
licence. 

BROKER’S LICENCE

MCGOLDRICK, Laura Anne 
SCHILLING, Toni Louise 
CLEAVER, Nicole Louise 
IACOBUCCI, John Francis 
CHENG, Song  

Any  persons  wishing  to  make  written  representation  in  respect  of  these  applications  should 
address the correspondence by Friday 27 July 2007 to: 

Broker Licensing 
Australian Customs Service 
5 Constitution Avenue 
CANBERRA ACT 2601 

Or email: brokers.licensing@customs.gov.au

Principles of procedural fairness in respect of information that is potentially adverse to the 
applicant will be applied and if information is received that is considered credible, relevant and 
significant, the applicant will be made aware of the substance of the representation and given 
the opportunity to respond to the representation. 

Applicants will not be provided with a copy of the communication and details of its 
author unless Customs is authorised by the author to fully disclose the 
representation. 

Sharon Nyakuengama 
A/g National Director 
Compliance 
for 
Chief Executive Officer 

 11 July 2007 

 
 
 
 
 
 
 
 
 
 
 
 
  
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-38.pdf,Aircraft spares imported for foreign owned aircraft,"AUSTRALIAN CUSTOMS NOTICE NO. 2007/38 

Aircraft spares imported for foreign owned aircraft. 

This notice details the various options available for treating aircraft spares imported for foreign 
owned aircraft under the Integrated Cargo System (ICS).  The use of these options take effect 
from 5 August 2007. 

Introduction 
Customs legislation requires all imported goods, including spare parts for foreign owned aircraft, 
to be reported.  Previously companies operating foreign owned aircraft have been allowed to 
import spare parts using transhipment entries. However, under the ICS, transhipment entries 
have been replaced by cargo reports.  Accordingly, spare parts for foreign owned aircraft must 
be reported to Customs by lodging a cargo report in ICS.   In effect, the cargo report is a 
recognised method of transhipment by the reporting of an overseas destination for the spare 
parts.   

If the overseas destination is not known at the time the spare parts are sent to Australia, the 
importer is required to lodge an import declaration and pay the applicable customs duty and 
Goods and Services Tax (GST) liability.   Spare parts may be imported exempt from customs 
duty if they meet the conditions of Item 31 of Schedule 4 of the Customs Tariff Act 1995. 

Options for importation 
The table below is a summary of various options for importation and the GST impact. 

Option 

GST status 

Comment 

1.  Transhipment of parts going 

directly onto foreign owned 
aircraft. 

GST not payable as the 
parts are not destined 
for Australia. 

2. 

Importer is registered under 
the TRADEX scheme.  This 
option requires the goods to 
be intended for export within 
12 months of their 
importation.  This option 
requires an entry using 
concessional Item 21A of the 
Customs Tariff Act 1995.   

A non- taxable 
importation as per 
section 42-5(1) of A 
New Tax System 
(Goods and Services 
Tax) Act (1999). 

3.  Formal (electronic) entry into 
home consumption where 
the importer registered for 
the GST deferral scheme.   

GST payable but is 
deferred as per section 
33-15.02 of A New Tax 
System (Goods and 
Services Tax) 
Regulations (1999).  

Only applicable for genuine 
transhipments, when aircraft spares 
imported in Australia for a temporary 
period will be exported within a known 
timeframe. (Cargo reported or moved 
underbond for export).  
The TRADEX scheme is administered 
by AusIndustry, a division within DITR. 
More information regarding registration 
can be located on 
www.ausindustry.gov.au or contact the 
AusIndustry Hotline on telephone 
number 13 28 46.  
An Export Declaration would be 
required to be made or such other 
records required by the Department of 
Industry, Tourism and Resources 
(DITR). 
Most foreign airlines operating flights to 
Australia have an Australian Business 
Number (ABN) and some are also 
registered as clients in ICS using their 
ABN.  

 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-39.pdf,Application for Customs Broker’s licence,"A U S T R A L I A N   C U S T O M S   N O T I C E   N O .   2 0 0 7 / 3 9  

Application for customs broker's licence 

The following company and persons have each applied to the Chief Executive Officer for a 
customs broker's licence. 

CORPORATE LICENCE

BROKER’S LICENCE

MCINTOSH, Rhonda Faye 

IPS Operations Pty Ltd 
Cnr Bishop and Lucinda Dve 
Port of Brisbane QLD 4178 
ABN 53 120 357 066 

Persons In Authority 
COOPER, John Stephen 
PIKE, Peter George 
GUNDRU, Abdul Lateef 

Nominee 
KILBY, Bruce Warwick 

Any  persons  wishing  to  make  written  representation  in  respect  of  these  applications  should 
address the correspondence by 10 August 2007 to: 

Broker Licensing 
Australian Customs Service 
5 Constitution Avenue 
CANBERRA ACT 2601 

Or email: brokers.licensing@customs.gov.au

Principles of procedural fairness in respect of information that is potentially adverse to the 
applicant will be applied and if information is received that is considered credible, relevant and 
significant, the applicant will be made aware of the substance of the representation and given 
the opportunity to respond to the representation. 

Applicants will not be provided with a copy of the communication and details of its 
author unless Customs is authorised by the author to fully disclose the 
representation. 

Sharon Nyakuengama 
A/g National Director 
Compliance 
for 
Chief Executive Officer 

26 July 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-40.pdf,Indexation of certain customs and excise tariff duty rates – August 2007,"AUSTRALIAN CUSTOMS NOTICE NO. 2007/40 

Indexation of certain customs and excise tariff duty rates – August 2007 

The Australian Bureau of Statistics released the June Quarter 2007 Consumer Price 
Index (CPI) figures on 25 July 2007.  In accordance with the indexation provisions in section 19 
of the Customs Tariff Act 1995 and section 6A of the Excise Tariff Act 1921, the rates of 
customs and excise duties on spirits, beer (except “home brew”) and tobacco will increase on 
1 August 2007.  The new rates are set out in tables 1 to 4 of this Notice.   

The new rates of customs and excise duty listed in those tables are calculated by multiplying 
the previous rates by an indexation factor.  The indexation factor is calculated by dividing the 
most recent CPI number, i.e. the June Quarter 2007 number, by the previous highest 
December or June Quarter number occurring after December 1983.  Accordingly, the 
June 2007 index number (157.5) has been divided by the December 2006 index number 
(155.5) to establish an indexation factor of 1.013.  As this factor is more than one, rates of 
customs and excise duty have been increased by the application of this factor. 

Any inquiries concerning these matters should be directed to: 

for customs duty rates:   

for excise duty rates: 

Manager 
Tariff Legislation 
Australian Customs Service 
5 Constitution Avenue 
CANBERRA  ACT  2601 
Ph: 02 6275 6486 

Director  
Excise and Risk Advice 
Australian Taxation Office 
CWA House 
Cnr Barry Drive and Moore Street 
CANBERRA  ACT  2601 
Ph: 02 6279 7440 

Customs Tariff pages to be issued in connection with these changes are:  

Schedule 3 
22/5 (R.26) 
22/7 (R.27) 
22/9 (R.27) 

22/11 (R.17) 
22/13 (R.18) 
22/15 (R.17) 

22/17 (R.19) 
22/19 (R.20) 
22/21 (R.16) 

24/3 (R.27) 

Schedule 5                      Schedule 6
5/1 (R.8) 
5/3 (R.9) 

6/1 (R.7) 
6/3 (R.8) 

The above tariff reprint pages will be issued in the week commencing 6 August 2007. 

Please note that excise amendments are no longer available in hard copy through the Customs 
Amendments Service.  To download a copy of the Excise Tariff Working Pages from the internet 
go to the Australian Taxation Office’s Home page at http://law.ato.gov.au/pdf/schedule.pdf.   

Philomena Carnell 
National Manager 
Trade Services  
for Chief Executive Officer 
26 July 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-41.pdf,Increase in forest and wood products research levy and charge,"AUSTRALIAN CUSTOMS NOTICE NO. 2007/41 

INCREASE IN FOREST AND WOOD PRODUCTS RESEARCH 
LEVY AND CHARGE 

This Notice is to advise that amendments to the Primary Industries (Excise) Levies Regulation 
1999, (the Regulations) have been approved which will increase the levy and charge on hardwood 
sawlogs by 7 cents per cubic metre.   The rate will change from 22 cents per cubic metre to 29 
cents per cubic metre, achieving equity between the hardwood and softwood sectors. 

With respect to imported forest products, sub-section 3(1) of the Primary Industries (Customs) 
Charges Act 1999 links charge rates on imported forest products proportionally to rates levied on 
domestically produced equivalents through the use of class conversion factors without alteration of 
those conversion factors. 

As a result of increasing levy rates on certain domestic classes of forest products there will be a 
proportionate increase in rates levied on imported equivalents. 

The rates listed in the Attachment will take effect on 20 August 2007. 

Queries in relation to the levy should be directed to: 
Levies Revenue Service  
Australian Government Department of Agriculture, Fisheries and Forestry 

Adelaide (SA, NT & Tas)   
Brisbane 
Canberra 
Fax: 02 6272 5695 
Email: levies.management@daff.gov.au
Visit Levies at www.daff.gov.au/levies

1800 814 961 
1800 647 801 
1800 020 619 

Melbourne 
Perth 
Sydney  

1800 683 839 
1800 895 506 
1800 625 103 

Joann Corcoran 
National Manager 
Industry Engagement and User Support  
CANBERRA ACT 

7 August 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-42.pdf,Increase to the Luxury Car Tax Threshold,"AUSTRALIAN CUSTOMS NOTICE NO. 2007/42 

Increase to the Luxury Car Tax Threshold 

This notice is to advise of the recent increase in the Luxury Car Tax (LCT) threshold.  The 
Australian Taxation Office has advised that, as of 1 July 2007, the Luxury Car Tax threshold has 
increased to $57,123 for the 2007-08 financial year.    

Any motor vehicle defined as a ‘luxury car’ in A New Tax System (Luxury Car Tax) Act 1999 
with a value above $57,123 is subject to luxury car tax on the portion of its value that exceeds 
the threshold. The LCT is imposed on luxury cars at the retail level and is calculated in addition 
to any GST that may be payable. 

All related information within the Integrated Cargo System (ICS) has been updated to reflect the 
new threshold.  For processing within the ICS, in cases where the LCT value exceeds the LCT 
threshold: 

•  each entry line must have one car only; and 
•  each entry line must be dealt with in one of the following ways:  

- 
- 
- 

by quoting the importer’s valid Australian Business Number (ABN), or 
use a valid exemption code, or 
pay the LCT. 

Where LCT is not applicable, importers do not need quote their ABN to claim exemption or 
separately claim another exemption type. In these circumstances, importers may include 
several cars on a single entry line. 

For queries concerning this ACN, please contact the Customs Information and Support Centre 
on 1300 363 263. 

Joann Corcoran 
National Manager  
Industry Engagement & User Services 
CANBERRA  ACT 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-43.pdf,Application for Customs Broker’s licence,"A U S T R A L I A N   C U S T O M S   N O T I C E   N O .   2 0 0 7 / 4 3  

Application for customs broker's licence 

The following company and persons have each applied to the Chief Executive Officer for a 
customs broker's licence. 

CORPORATE LICENCE

BROKER’S LICENCE

MCNIECE, Michael Kane  
FELTON, Anna Elizabeth 

Airwave (Australia) Pty Ltd  
70-74 Springbank St 
Tullamarine VIC 3043 
ABN 38 094 623 337 

Persons In Authority 
FARQUHARSON, Scott Charles 

Nominee 
SMOLJKO, Ivan Angelo 

Any  persons  wishing  to  make  written  representation  in  respect  of  these  applications  should 
address the correspondence by 24 August 2007 to: 

Broker Licensing 
Australian Customs Service 
5 Constitution Avenue 
CANBERRA ACT 2601 

Or email: brokers.licensing@customs.gov.au

Principles of procedural fairness in respect of information that is potentially adverse to the 
applicant will be applied and if information is received that is considered credible, relevant and 
significant, the applicant will be made aware of the substance of the representation and given 
the opportunity to respond to the representation. 

Applicants will not be provided with a copy of the communication and details of its 
author unless Customs is authorised by the author to fully disclose the 
representation. 

Sharon Nyakuengama 
A/g National Director 
Compliance 
for 
Chief Executive Officer 

10 August 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-44.pdf,Customs Tariff Amendment Act (No. 1) 2007,"AUSTRALIAN CUSTOMS NOTICE NO. 2007/44 

Customs Tariff Amendment Act (No. 1) 2007 

The Customs Tariff Amendment Act (No. 1) 2007 received the Royal Assent on 
20 August 2007, as Act No. 133 of 2007.  The Act amends the Customs Tariff Act 1995 by 
enacting the following changes: 

1.  Subheading 2916.36.00 has been repealed and the chemical binapacryl is now classified 
to new subheading 2916.19.20.  The separate identification of this chemical is required 
under the Rotterdam Convention on the Prior Informed Consent Procedure for Certain 
Hazardous Chemicals and Pesticides in International Trade, to which Australia is a 
signatory.  This measure came into effect on the day that the Act received the Royal 
Assent, this being 20 August 2007. 

2.  Prepared culture media for the development or maintenance of viruses has been 
reclassified to subheading 3821.00.90, which has a customs duty rate of “Free”.  
This measure was implemented through Special Gazette No. S222 of 15 December 2006 
and then included in Customs Tariff Proposal (No. 1) of 2007, which was tabled in 
the House of Representatives on 15 February 2007.  This measure took effect on 
1 January 2007, and the Customs Tariff Amendment Act (No. 1) 2007 gives legal effect to 
these arrangements. 

Tariff reprint page 29/19 (R.9) relevant to the change to the classification of binapacryl will be 
issued in the week commencing 27 August 2007.  Reprint page 38/11 (R.4) was published in 
December 2006 regarding the second change. 

Inquiries concerning this notice may be directed to the Manager, Tariff Legislation on 
telephone number (02) 6275 6486 or email at TARLEG@customs.gov.au. 

Philomena Carnell 
National Manager 
Trade Services Branch 
CANBERRA  ACT 

23 August 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-45.pdf,Amendment to the Customs (Prohibited Imports) Regulations 1956 Regulation 4AA – Importation of Plastic Explosives,"AUSTRALIAN CUSTOMS NOTICE NO. 2007/45 

Amendment to the Customs (Prohibited Imports) Regulations 1956 
Regulation 4AA – Importation of Plastic Explosives 

The Customs (Prohibited Imports) Regulations 1956 has been amended to insert a new 
regulation 4AA which controls the importation of plastic explosives.  New regulation 4AA 
commenced on 25 August 2007.   

Regulation 4AA complements amendments made to the Criminal Code Act 1995 (the Criminal 
Code) by the Law and Justice Legislation Amendment (Marking of Plastic Explosives) Act 2007 
which gives effect to Australia’s international obligations under the United Nations Convention on 
the Marking of Plastic Explosives for the Purpose of Detection (Montreal, 1991).  The new import 
control on plastic explosives in regulation 4AA forms an integral part of the new control on plastic 
explosives provided in new Subdivision B of Division 72 of the Criminal Code.   

Regulation 4AA prohibits the importation into Australia of plastic explosives unless written 
permission has been granted by the Attorney-General or an authorised person of the Attorney-
General’s Department, and the permission is produced to the Collector of Customs.  

A  plastic  explosive  is  taken  to  mean  an  explosive  product  (including  an  explosive 
product in flexible or elastic sheet form) that is:  
formulated with: 
(i)    one  or  more  high  explosives  which  in  their  pure  form  have  a 
vapour  pressure  less  than  10¯4  Pa  at  a  temperature  of  25°C; 
and 

(a) 

(b) 

(ii)  a binder material; and 
as a mixture, malleable or flexible at normal room temperature.  

The meaning of ‘plastic explosive’ is the same as in new Subdivision B of Division 72 
of the Criminal Code. 

Intending importers of plastic explosives will be required to submit an Application for 
Permission to Import Plastic Explosives and provide a Manufacturers Certificate as 
evidence of whether the plastic explosive is marked or unmarked. 

The exportation of plastic explosives will continue to be controlled by regulation 13E 
of the Customs (Prohibited Exports) Regulations 1958. 

The Attorney-General’s Department is the policy agency for this control and further 
information and access to the necessary forms can be obtained from the website 
http://www.ag.gov.au.  

Enquiries concerning this notice may be directed to the Manager, Counter Proliferation on 
telephone number (02) 6275 6189 or fax number (02) 6275 6699. 

John Potter 
A/g National Manager 
Trade Policy and Regulation Branch 
CANBERRA  ACT 

      August 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-46.pdf,"Amendments to the Customs (Prohibited Imports) Regulations 1956 – Heavy metal levels, Marked Fuel, Liberia sanctions","AUSTRALIAN CUSTOMS NOTICE NO. 2007/46 

Amendments to the Customs (Prohibited Imports) Regulations 
1956 – Heavy metal levels, Marked Fuel, Liberia sanctions 

Regulations amending the Customs (Prohibited Imports) Regulations 1956 (Customs PI 
Regulations) were registered on the Federal Register of Legislative Instruments on 24 August 
2007 and commenced on 25 August 2007.  

Heavy metal levels 

Subregulation 4(1) of the Customs PI Regulations prohibits the importation into Australia of 
goods specified in Schedule 2 unless the permission in writing to import the goods has been 
granted by the Minister for Justice and Customs or an authorised person. 

The toxicological levels of the heavy metals in items 2 (toys), 6 (money boxes), 7 (pencils and 
paintbrushes) and 34 (erasers resembling food in scent or appearance) of Schedule 2 to the 
Customs PI Regulations have been amended by the Customs (Prohibited Imports) Amendment 
Regulations 2007 (No. 3) (the amending regulations) to reflect the levels published in the latest 
Australian/New Zealand Standard: AS/NZS ISO 8124.3:2003 ‘Safety of toys, Part 3: Migration 
of certain elements’, published on 23 May 2003.    

Rough diamonds from Liberia 

Regulation 4P of the Customs PI Regulations prohibited the importation absolutely of rough 
diamonds from Liberia whether or not the diamonds originated from Liberia.  Regulation 4P was 
introduced to give effect to the ban imposed pursuant to United Nations Security Council 
Resolution 1521 (2003). 

On 27 April 2007, the President of the Security Council announced that this import ban had 
been lifted and consequently the import ban imposed by Australia was no longer necessary.   

The amending regulations remove the prohibition on the importation of rough diamonds from 
Liberia by repealing regulation 4P of the Customs PI Regulations.  The importation of rough 
diamonds from Liberia will be subject to the requirement that the relevant Kimberley Process 
Certificate is provided under regulation 4MA of the Customs PI Regulations. 

Round logs and timber products from Liberia 

Regulation 4Q of the Customs PI Regulations prohibited the importation of round logs and 
timber products from Liberia without the written permission of the Minister for Foreign Affairs or 
an authorised person. 

This regulation was introduced to give effect to the ban imposed pursuant to United Nations 
Security Council Resolution 1521 (2003).  

On 20 June 2006, the President of the Security Council announced that this import ban would 
not be renewed and consequently the ban imposed by Australia on the importation of round 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-47.pdf,Application for Customs Broker’s licence,"A U S T R A L I A N   C U S T O M S   N O T I C E   N O .   2 0 0 7 / 4 7  

Application for customs broker's licence 

The following company and persons have each applied to the Chief Executive Officer for a 
customs broker's licence. 

BROKER’S LICENCE

BARRETT, Michelle Fleur 
GRAY, Leigh Robert 

Any  persons  wishing  to  make  written  representation  in  respect  of  these  applications  should 
address the correspondence by 07 September 2007 to: 

Broker Licensing 
Australian Customs Service 
5 Constitution Avenue 
CANBERRA ACT 2601 

Or email: brokers.licensing@customs.gov.au

Principles of procedural fairness in respect of information that is potentially adverse to the 
applicant will be applied and if information is received that is considered credible, relevant and 
significant, the applicant will be made aware of the substance of the representation and given 
the opportunity to respond to the representation. 

Applicants will not be provided with a copy of the communication and details of its 
author unless Customs is authorised by the author to fully disclose the 
representation. 

Sharon Nyakuengama 
A/g National Director 
Compliance 
for 
Chief Executive Officer 

22 August 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-48.pdf,Application for Customs Broker’s licence,"A U S T R A L I A N   C U S T O M S   N O T I C E   N O .   2 0 0 7 / 4 8  

Application for customs broker's licence 

The following company and persons have each applied to the Chief Executive Officer for a 
customs broker's licence. 

CORPORATE LICENCE

BROKER’S LICENCE

Sunshine Customs Broker Pty Ltd 
6 / 13-15 Carnarvon St 
Carlton  NSW  2218 

HISCOCK, Raymond Vincent 
LLOYD, Ryan Matthew 

Persons In Authority 
DING, Ju Ping (Julia) 

Nominee 
DING, Ju Ping (Julia) 

Any  persons  wishing  to  make  written  representation  in  respect  of  these  applications  should 
address the correspondence by 14 September 2007 to: 

Broker Licensing 
Australian Customs Service 
5 Constitution Avenue 
CANBERRA ACT 2601 

Or email: brokers.licensing@customs.gov.au

Principles of procedural fairness in respect of information that is potentially adverse to the 
applicant will be applied and if information is received that is considered credible, relevant and 
significant, the applicant will be made aware of the substance of the representation and given 
the opportunity to respond to the representation. 

Applicants will not be provided with a copy of the communication and details of its 
author unless Customs is authorised by the author to fully disclose the 
representation. 

Sharon Nyakuengama 
A/g National Director 
Compliance 
for 
Chief Executive Officer 

30 August 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-49.pdf,Notices of Objection to Importation - Trade Marks Act 1995,"A U S T R A L I A N   C U S T O M S   N O T I C E   N O .   2 0 0 7 / 4 9  
Notices of Objection to Importation  
Trade Marks Act 1995 

The Trade Marks Act 1995 allows the registered owner, or in certain circumstances, the authorised user of 
a trade mark to lodge a Notice of Objection with the Australian Customs Service (Customs), objecting to the 
importation of goods which infringe their trade mark.  Unless revoked, a Notice of Objection remains in 
force for a period of four years (effective 23 October 2006) from the date of commencement.   

The attached Schedule sets out the registered owners and authorised users who have lodged Notices of 
Objection under the Trade Marks Act 1995 since June 2007 (ACN 2007/32).  Descriptions of the relevant 
trade marks are also set out in the Schedule. 

A detailed list of all current trade mark Notices of Objection is available on the Customs website at 
www.customs.gov.au > media publications and forms> Customs notices > Intellectual Property – Notices of 
Objection > trade marks 

For each particular trade mark described, the Schedule makes reference to a particular “class” of goods.  
This refers to the classes of goods prescribed in Schedule 1 to the Trade Marks Regulations 1995 and 
along with a description of the goods, is used to describe the type of goods for which the particular trade 
mark is registered.  Prospective importers of such goods should seek further advice from Customs 
regarding the ambit of any Notice of Objection set out in the Schedule. 

Goods referred to in this ACN, that are manufactured outside and imported into Australia, and are subject 
to the control of Customs under the meaning of the Customs Act 1901 are liable to be seized by Customs 
if: 
− 

they  have  applied  to  them,  or  in  relation  to  them,  a  sign  that  is  substantially  identical  with,  or 
deceptively similar to, a trade mark listed in the attached Schedule; and  
are goods in respect of which the notified trade mark is registered; 

− 
unless it can be established that the goods do not infringe the relevant trade mark. 

Part 12 of the Trade Marks Act 1995 details the circumstances in which the use of a trade mark may, or 
may not, amount to an infringement.  For example, a trade mark is not infringed where the mark in question 
has been applied to, or in relation to, goods with the consent of the registered owner of the trade mark.  
However, where the trade mark is applied by, or with the consent of, an overseas owner of the trade mark 
and the goods are imported into Australia without the consent of the Australian trade mark owner, this may 
still represent an infringement. 

People who are intending to import goods that potentially may be liable to seizure under the provisions of 
the Trade Marks Act 1995 should consider seeking advice from Customs, or a suitably qualified legal 
practitioner, as to the implications of the trade marks legislation, and the meaning of terms such as 
""substantially identical with"", ""deceptively similar to"" and ""an infringement of"" a trade mark.   

Where a registered trade mark owner or an authorised user with a current Notice of Objection in place 
request additional trade marks to be added to their Notice, only the additional trade marks are included at 
the end of this ACN.  The inclusion of additional trade marks in the ACN is to ensure that ACN subscribers 
have all the appropriate up-to-date information. 

Copies of the relevant Notices of Objection have been forwarded to the Customs office in the capital city of 
each State and Territory.  Importers, or their advisers, who require further information regarding the Notices 
of Objection, or Customs role in respect of those Notices, should contact the Customs Information and 
Support Centre on 1300 363 263 or the Intellectual Property Rights Group on (02) 6275 6577. 

John Potter 
A/g National Manager 
Trade Policy & Regulation Branch 
CANBERRA ACT 

    September 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
2018-12-10,https://www.abf.gov.au/help-and-support-subsite/CustomsNotices/2007-50.pdf,Revocation of Tariff Concession Orders for certain finished textile products,"AUSTRALIAN CUSTOMS NOTICE NO. 2007/50 

Revocation of Tariff Concession Orders for Certain Finished 
Textile Products 

Schedule 2 of the Customs Regulations 1926 has been amended to list certain finished textile 
products, including bed linen, toilet and kitchen linen.  Schedule 2 lists those goods, by 
reference to their tariff classification, for which a Tariff Concession Order (TCO) cannot be 
granted.  These amendments to the Regulations will take effect on and from Thursday 
4 October 2007. 

Attachment A to this ACN lists the tariff classifications affected by this change. 

In a number of cases, there are existing TCOs in force in relation to the finished textile products.  
These TCOs are listed in Attachment B to this ACN.  Under subsection 269SJ(2) of the 
Customs Act 1901, these TCOs will be deemed to be revoked on the day the amendments take 
effect.  Importers of the goods covered by these TCOs will be required to pay the general rate of 
duty from that date.   

This change has occurred as part of the Government’s Textile, Clothing and Footwear (TCF) 
Post-2005 Assistance Package.  The amendments will restore the integrity of the domestic 
assistance plan and also ensure that industry participants are treated equitably.   

A revision of the Schedule of Concessional Instruments Part I will be issued as soon as 
possible. 

Further information on the TCF Post-2005 Assistance Package may be obtained from the 
Manager, TCF Policy Group, Department of Industry, Tourism and Resources, Canberra on 
telephone (02) 6213 6868.  Customs inquiries may be directed to the Manager, Tariff Policy, 
Australian Customs Service on telephone (02) 6275 6486 

Wendy Hunt 
A/g National Manager 
Trade Services Branch 
CANBERRA  ACT 

13 September 2007 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
